project,camera,mark,Model,FOV,species,image_name,number,dates,times,diel,datetimes,deltatime,longitude,latitude,radian
First,FCPEN,VICTURE,HC300,96.07728687,Syncerus caffer,DSCF0030.JPG,1,3/2/24,22:32:10,0.677453704,3/2/24 22:32,0,NA,NA,5.899940092
First,FCPEN,VICTURE,HC300,96.07728687,Syncerus caffer,DSCF0031.JPG,1,3/2/24,22:32:29,0.677453704,3/2/24 22:32,19,NA,NA,5.901321811
First,FCPEN,VICTURE,HC300,96.07728687,Syncerus caffer,DSCF0032.JPG,2,3/2/24,22:32:29,0.677453704,3/2/24 22:32,0,NA,NA,5.901321811
First,FCPEN,VICTURE,HC300,96.07728687,Syncerus caffer,DSCF0033.JPG,2,3/2/24,22:32:30,0.677453704,3/2/24 22:32,1,NA,NA,5.901394533
First,FCPEN,VICTURE,HC300,96.07728687,Syncerus caffer,DSCF0034.JPG,1,3/2/24,22:33:05,0.677453704,3/2/24 22:33,35,NA,NA,5.903939805
First,FCPEN,VICTURE,HC300,96.07728687,Syncerus caffer,DSCF0035.JPG,1,3/2/24,22:33:06,0.677453704,3/2/24 22:33,1,NA,NA,5.904012527
First,FCPEN,VICTURE,HC300,96.07728687,Syncerus caffer,DSCF0036.JPG,1,3/2/24,22:33:06,0.677453704,3/2/24 22:33,0,NA,NA,5.904012527
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0015.JPG,1,3/10/24,10:21:56,0.677453704,3/10/24 10:21,1,NA,NA,2.713696099
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0016.JPG,1,3/10/24,15:04:38,0.677453704,3/10/24 15:04,3387,NA,NA,3.947207547
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0017.JPG,1,3/10/24,15:04:39,0.677453704,3/10/24 15:04,1,NA,NA,3.94728027
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0018.JPG,1,3/10/24,15:04:40,0.677453704,3/10/24 15:04,1,NA,NA,3.947352992
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0019.JPG,1,3/10/24,15:05:47,0.677453704,3/10/24 15:05,67,NA,NA,3.952225369
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0004.JPG,1,3/10/24,15:12:17,0.677453704,3/10/24 15:12,389,NA,NA,3.980586969
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0005.JPG,1,3/10/24,15:12:18,0.677453704,3/10/24 15:12,1,NA,NA,3.980659691
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0013.JPG,1,3/10/24,17:28:11,0.677453704,3/10/24 17:28,6287,NA,NA,4.573562583
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0014.JPG,1,3/10/24,17:28:11,0.677453704,3/10/24 17:28,0,NA,NA,4.573562583
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0015.JPG,1,3/10/24,17:28:12,0.677453704,3/10/24 17:28,1,NA,NA,4.573635305
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0016.JPG,1,3/10/24,17:28:59,0.677453704,3/10/24 17:28,47,NA,NA,4.577053241
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0019.JPG,3,3/10/24,17:31:25,0.677453704,3/10/24 17:31,144,NA,NA,4.587670661
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0020.JPG,3,3/10/24,17:31:26,0.677453704,3/10/24 17:31,1,NA,NA,4.587743383
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0021.JPG,3,3/10/24,17:31:26,0.677453704,3/10/24 17:31,0,NA,NA,4.587743383
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0022.JPG,1,3/10/24,17:32:03,0.677453704,3/10/24 17:32,37,NA,NA,4.590434099
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0024.JPG,1,3/10/24,17:32:04,0.677453704,3/10/24 17:32,0,NA,NA,4.590506821
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0025.JPG,2,3/10/24,17:47:38,0.677453704,3/10/24 17:47,934,NA,NA,4.658429218
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0026.JPG,1,3/10/24,17:47:38,0.677453704,3/10/24 17:47,0,NA,NA,4.658429218
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0027.JPG,1,3/10/24,17:47:39,0.677453704,3/10/24 17:47,1,NA,NA,4.65850194
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0028.JPG,2,3/10/24,17:49:03,0.677453704,3/10/24 17:49,84,NA,NA,4.664610592
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0029.JPG,2,3/10/24,17:49:04,0.677453704,3/10/24 17:49,1,NA,NA,4.664683314
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0030.JPG,3,3/10/24,17:49:04,0.677453704,3/10/24 17:49,0,NA,NA,4.664683314
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0031.JPG,1,3/10/24,17:54:24,0.677453704,3/10/24 17:54,320,NA,NA,4.687954371
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0032.JPG,1,3/10/24,17:54:24,0.677453704,3/10/24 17:54,0,NA,NA,4.687954371
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0033.JPG,1,3/10/24,17:54:25,0.677453704,3/10/24 17:54,1,NA,NA,4.688027093
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0034.JPG,1,3/10/24,17:56:35,0.677453704,3/10/24 17:56,130,NA,NA,4.69748096
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0028.JPG,1,3/10/24,17:59:01,0.677453704,3/10/24 17:59,91,NA,NA,4.708098379
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0034.JPG,1,3/10/24,18:31:22,0.677453704,3/10/24 18:31,62,NA,NA,4.849251883
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0035.JPG,1,3/10/24,18:31:22,0.677453704,3/10/24 18:31,0,NA,NA,4.849251883
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0040.JPG,11,3/10/24,18:34:21,0.677453704,3/10/24 18:34,178,NA,NA,4.86226913
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0041.JPG,11,3/10/24,18:34:22,0.677453704,3/10/24 18:34,1,NA,NA,4.862341852
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0042.JPG,12,3/10/24,18:34:22,0.677453704,3/10/24 18:34,0,NA,NA,4.862341852
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0043.JPG,12,3/10/24,18:34:51,0.677453704,3/10/24 18:34,29,NA,NA,4.864450791
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0044.JPG,13,3/10/24,18:34:52,0.677453704,3/10/24 18:34,1,NA,NA,4.864523514
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0045.JPG,15,3/10/24,18:34:52,0.677453704,3/10/24 18:34,0,NA,NA,4.864523514
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0037.JPG,1,3/10/24,18:35:24,0.677453704,3/10/24 18:35,32,NA,NA,4.866850619
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0046.JPG,12,3/10/24,18:35:40,0.677453704,3/10/24 18:35,15,NA,NA,4.868014172
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0047.JPG,12,3/10/24,18:35:41,0.677453704,3/10/24 18:35,1,NA,NA,4.868086894
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0048.JPG,11,3/10/24,18:35:42,0.677453704,3/10/24 18:35,1,NA,NA,4.868159616
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0049.JPG,11,3/10/24,18:36:33,0.677453704,3/10/24 18:36,51,NA,NA,4.871868441
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0050.JPG,11,3/10/24,18:36:33,0.677453704,3/10/24 18:36,0,NA,NA,4.871868441
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0051.JPG,11,3/10/24,18:36:34,0.677453704,3/10/24 18:36,1,NA,NA,4.871941163
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0052.JPG,10,3/10/24,18:36:52,0.677453704,3/10/24 18:36,18,NA,NA,4.87325016
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0053.JPG,9,3/10/24,18:36:52,0.677453704,3/10/24 18:36,0,NA,NA,4.87325016
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0054.JPG,9,3/10/24,18:36:53,0.677453704,3/10/24 18:36,1,NA,NA,4.873322882
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0055.JPG,11,3/10/24,18:37:11,0.677453704,3/10/24 18:37,18,NA,NA,4.874631879
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0056.JPG,9,3/10/24,18:37:11,0.677453704,3/10/24 18:37,0,NA,NA,4.874631879
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0057.JPG,10,3/10/24,18:37:12,0.677453704,3/10/24 18:37,1,NA,NA,4.874704601
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0058.JPG,9,3/10/24,18:37:40,0.677453704,3/10/24 18:37,28,NA,NA,4.876740818
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0059.JPG,12,3/10/24,18:37:40,0.677453704,3/10/24 18:37,0,NA,NA,4.876740818
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0060.JPG,10,3/10/24,18:37:41,0.677453704,3/10/24 18:37,1,NA,NA,4.87681354
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0061.JPG,10,3/10/24,18:38:21,0.677453704,3/10/24 18:38,40,NA,NA,4.879722422
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0062.JPG,11,3/10/24,18:38:22,0.677453704,3/10/24 18:38,1,NA,NA,4.879795144
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0063.JPG,10,3/10/24,18:38:22,0.677453704,3/10/24 18:38,0,NA,NA,4.879795144
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0064.JPG,9,3/10/24,18:38:42,0.677453704,3/10/24 18:38,20,NA,NA,4.881249586
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0065.JPG,14,3/10/24,18:38:43,0.677453704,3/10/24 18:38,1,NA,NA,4.881322308
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0066.JPG,12,3/10/24,18:38:43,0.677453704,3/10/24 18:38,0,NA,NA,4.881322308
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0040.JPG,1,3/10/24,18:39:23,0.677453704,3/10/24 18:39,40,NA,NA,4.88423119
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0041.JPG,1,3/10/24,18:39:24,0.677453704,3/10/24 18:39,1,NA,NA,4.884303912
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0042.JPG,1,3/10/24,18:39:25,0.677453704,3/10/24 18:39,1,NA,NA,4.884376634
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0067.JPG,7,3/10/24,18:39:36,0.677453704,3/10/24 18:39,11,NA,NA,4.885176576
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0068.JPG,8,3/10/24,18:39:36,0.677453704,3/10/24 18:39,0,NA,NA,4.885176576
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0069.JPG,7,3/10/24,18:39:37,0.677453704,3/10/24 18:39,1,NA,NA,4.885249298
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0070.JPG,10,3/10/24,18:39:59,0.677453704,3/10/24 18:39,15,NA,NA,4.886849184
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0071.JPG,10,3/10/24,18:39:59,0.677453704,3/10/24 18:39,0,NA,NA,4.886849184
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0072.JPG,9,3/10/24,18:40:00,0.677453704,3/10/24 18:40,1,NA,NA,4.886921906
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0073.JPG,9,3/10/24,18:40:22,0.677453704,3/10/24 18:40,22,NA,NA,4.888521791
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0074.JPG,7,3/10/24,18:40:23,0.677453704,3/10/24 18:40,1,NA,NA,4.888594513
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0075.JPG,9,3/10/24,18:40:23,0.677453704,3/10/24 18:40,0,NA,NA,4.888594513
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0076.JPG,7,3/10/24,18:40:42,0.677453704,3/10/24 18:40,19,NA,NA,4.889976232
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0077.JPG,9,3/10/24,18:40:43,0.677453704,3/10/24 18:40,1,NA,NA,4.890048954
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0078.JPG,10,3/10/24,18:40:43,0.677453704,3/10/24 18:40,0,NA,NA,4.890048954
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0079.JPG,11,3/10/24,18:41:08,0.677453704,3/10/24 18:41,25,NA,NA,4.891867005
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0080.JPG,13,3/10/24,18:41:09,0.677453704,3/10/24 18:41,1,NA,NA,4.891939727
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0081.JPG,11,3/10/24,18:41:10,0.677453704,3/10/24 18:41,1,NA,NA,4.892012449
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0082.JPG,8,3/10/24,18:41:32,0.677453704,3/10/24 18:41,22,NA,NA,4.893612334
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0083.JPG,6,3/10/24,18:41:33,0.677453704,3/10/24 18:41,1,NA,NA,4.893685056
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0084.JPG,8,3/10/24,18:41:33,0.677453704,3/10/24 18:41,0,NA,NA,4.893685056
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0085.JPG,9,3/10/24,18:41:53,0.677453704,3/10/24 18:41,20,NA,NA,4.895139497
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0086.JPG,9,3/10/24,18:41:54,0.677453704,3/10/24 18:41,1,NA,NA,4.89521222
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0087.JPG,9,3/10/24,18:41:55,0.677453704,3/10/24 18:41,1,NA,NA,4.895284942
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0088.JPG,7,3/10/24,18:42:26,0.677453704,3/10/24 18:42,31,NA,NA,4.897539325
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0089.JPG,7,3/10/24,18:42:27,0.677453704,3/10/24 18:42,1,NA,NA,4.897612047
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0090.JPG,6,3/10/24,18:42:27,0.677453704,3/10/24 18:42,0,NA,NA,4.897612047
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0091.JPG,8,3/10/24,18:42:52,0.677453704,3/10/24 18:42,25,NA,NA,4.899430099
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0092.JPG,10,3/10/24,18:42:53,0.677453704,3/10/24 18:42,1,NA,NA,4.899502821
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0093.JPG,9,3/10/24,18:42:53,0.677453704,3/10/24 18:42,0,NA,NA,4.899502821
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0094.JPG,5,3/10/24,18:43:11,0.677453704,3/10/24 18:43,18,NA,NA,4.900811818
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0095.JPG,8,3/10/24,18:43:12,0.677453704,3/10/24 18:43,1,NA,NA,4.90088454
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0096.JPG,10,3/10/24,18:43:12,0.677453704,3/10/24 18:43,0,NA,NA,4.90088454
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0097.JPG,8,3/10/24,18:44:33,0.677453704,3/10/24 18:44,81,NA,NA,4.906775026
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0098.JPG,7,3/10/24,18:44:34,0.677453704,3/10/24 18:44,1,NA,NA,4.906847748
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0099.JPG,7,3/10/24,18:44:35,0.677453704,3/10/24 18:44,1,NA,NA,4.90692047
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0100.JPG,1,3/10/24,18:46:08,0.677453704,3/10/24 18:46,93,NA,NA,4.913683621
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0101.JPG,1,3/10/24,18:46:09,0.677453704,3/10/24 18:46,1,NA,NA,4.913756343
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0102.JPG,1,3/10/24,18:46:09,0.677453704,3/10/24 18:46,0,NA,NA,4.913756343
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0103.JPG,1,3/10/24,18:46:36,0.677453704,3/10/24 18:46,27,NA,NA,4.915719838
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0104.JPG,1,3/10/24,18:46:36,0.677453704,3/10/24 18:46,0,NA,NA,4.915719838
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0105.JPG,1,3/10/24,18:46:37,0.677453704,3/10/24 18:46,1,NA,NA,4.91579256
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0106.JPG,3,3/10/24,18:46:55,0.677453704,3/10/24 18:46,18,NA,NA,4.917101557
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0107.JPG,3,3/10/24,18:46:55,0.677453704,3/10/24 18:46,0,NA,NA,4.917101557
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0108.JPG,3,3/10/24,18:46:56,0.677453704,3/10/24 18:46,1,NA,NA,4.917174279
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0109.JPG,5,3/10/24,18:47:17,0.677453704,3/10/24 18:47,21,NA,NA,4.918701442
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0110.JPG,5,3/10/24,18:47:18,0.677453704,3/10/24 18:47,1,NA,NA,4.918774164
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0111.JPG,5,3/10/24,18:47:18,0.677453704,3/10/24 18:47,0,NA,NA,4.918774164
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0046.JPG,1,3/10/24,18:47:44,0.677453704,3/10/24 18:47,26,NA,NA,4.920664938
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0112.JPG,3,3/10/24,18:47:45,0.677453704,3/10/24 18:47,0,NA,NA,4.92073766
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0113.JPG,1,3/10/24,18:47:45,0.677453704,3/10/24 18:47,0,NA,NA,4.92073766
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0114.JPG,1,3/10/24,18:47:46,0.677453704,3/10/24 18:47,1,NA,NA,4.920810382
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0115.JPG,3,3/10/24,18:48:25,0.677453704,3/10/24 18:48,39,NA,NA,4.923646542
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0116.JPG,2,3/10/24,18:48:26,0.677453704,3/10/24 18:48,1,NA,NA,4.923719264
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0117.JPG,1,3/10/24,18:48:26,0.677453704,3/10/24 18:48,0,NA,NA,4.923719264
First,FCPEN,VICTURE,HC300,104.0529947,Erythrocebus patas,DSCF0049.JPG,1,3/10/24,18:49:07,0.677453704,3/10/24 18:49,41,NA,NA,4.926700868
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0118.JPG,1,3/10/24,18:49:30,0.677453704,3/10/24 18:49,22,NA,NA,4.928373475
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0119.JPG,1,3/10/24,18:49:31,0.677453704,3/10/24 18:49,1,NA,NA,4.928446197
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0120.JPG,1,3/10/24,18:49:31,0.677453704,3/10/24 18:49,0,NA,NA,4.928446197
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0121.JPG,1,3/10/24,18:50:56,0.677453704,3/10/24 18:50,85,NA,NA,4.934627572
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0122.JPG,1,3/10/24,18:50:57,0.677453704,3/10/24 18:50,1,NA,NA,4.934700294
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0123.JPG,1,3/10/24,18:50:58,0.677453704,3/10/24 18:50,1,NA,NA,4.934773016
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0124.JPG,1,3/10/24,18:51:20,0.677453704,3/10/24 18:51,22,NA,NA,4.936372901
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0125.JPG,1,3/10/24,18:51:20,0.677453704,3/10/24 18:51,0,NA,NA,4.936372901
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0126.JPG,1,3/10/24,18:51:21,0.677453704,3/10/24 18:51,1,NA,NA,4.936445623
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0127.JPG,1,3/10/24,18:51:39,0.677453704,3/10/24 18:51,18,NA,NA,4.93775462
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0130.JPG,2,3/11/24,8:11:02,0.677453704,3/11/24 8:11,47962,NA,NA,2.142537101
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0131.JPG,2,3/11/24,8:11:03,0.677453704,3/11/24 8:11,1,NA,NA,2.142609823
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0132.JPG,2,3/11/24,8:11:03,0.677453704,3/11/24 8:11,0,NA,NA,2.142609823
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0133.JPG,1,3/11/24,8:11:23,0.677453704,3/11/24 8:11,20,NA,NA,2.144064264
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0134.JPG,2,3/11/24,8:11:24,0.677453704,3/11/24 8:11,1,NA,NA,2.144136986
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0135.JPG,2,3/11/24,8:11:24,0.677453704,3/11/24 8:11,0,NA,NA,2.144136986
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0136.JPG,3,3/11/24,8:11:44,0.677453704,3/11/24 8:11,20,NA,NA,2.145591427
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0137.JPG,3,3/11/24,8:11:45,0.677453704,3/11/24 8:11,1,NA,NA,2.145664149
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0138.JPG,3,3/11/24,8:11:45,0.677453704,3/11/24 8:11,0,NA,NA,2.145664149
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0139.JPG,2,3/11/24,8:12:19,0.677453704,3/11/24 8:12,34,NA,NA,2.148136699
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0140.JPG,2,3/11/24,8:12:19,0.677453704,3/11/24 8:12,0,NA,NA,2.148136699
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0141.JPG,2,3/11/24,8:12:20,0.677453704,3/11/24 8:12,1,NA,NA,2.148209421
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0142.JPG,1,3/11/24,8:12:37,0.677453704,3/11/24 8:12,17,NA,NA,2.149445696
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0143.JPG,1,3/11/24,8:12:38,0.677453704,3/11/24 8:12,1,NA,NA,2.149518418
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0144.JPG,2,3/11/24,8:12:38,0.677453704,3/11/24 8:12,0,NA,NA,2.149518418
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0145.JPG,4,3/11/24,8:12:58,0.677453704,3/11/24 8:12,20,NA,NA,2.150972859
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0146.JPG,3,3/11/24,8:12:58,0.677453704,3/11/24 8:12,0,NA,NA,2.150972859
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0147.JPG,4,3/11/24,8:12:59,0.677453704,3/11/24 8:12,1,NA,NA,2.151045581
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0148.JPG,4,3/11/24,8:13:18,0.677453704,3/11/24 8:13,19,NA,NA,2.1524273
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0149.JPG,5,3/11/24,8:13:18,0.677453704,3/11/24 8:13,0,NA,NA,2.1524273
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0150.JPG,5,3/11/24,8:13:19,0.677453704,3/11/24 8:13,1,NA,NA,2.152500022
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0151.JPG,3,3/11/24,8:14:08,0.677453704,3/11/24 8:14,49,NA,NA,2.156063403
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0152.JPG,4,3/11/24,8:14:08,0.677453704,3/11/24 8:14,0,NA,NA,2.156063403
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0153.JPG,4,3/11/24,8:14:09,0.677453704,3/11/24 8:14,1,NA,NA,2.156136125
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0154.JPG,5,3/11/24,8:14:35,0.677453704,3/11/24 8:14,26,NA,NA,2.158026898
First,FCPEN,VICTURE,HC300,96.07728687,Erythrocebus patas,DSCF0155.JPG,6,3/11/24,8:14:36,0.677453704,3/11/24 8:14,1,NA,NA,2.15809962
