"project","camera","species","image_name","number","Make","Model","FOV","dates","times","FocalLength","diel","datetimes","deltatime","longitude","latitude","radian"
"Last","CAMERA 1","Tragelaphus scriptus","DSCF0295.JPG",2,"GardePro","A3S",47.40533194,"4/3/24","21:15:31",6.4,0.157615741,"2024-04-03 21:15:31",0,342990,1026413,5.56549137434908
"Last","CAMERA 1","Syncerus caffer","DSCF0297.JPG",1,"GardePro","A3S",47.40533194,"4/3/24","22:00:48",6.4,0.157615741,"2024-04-03 22:00:48",2717,342990,1026413,5.76307719008528
"Last","CAMERA 1","Syncerus caffer","DSCF0298.JPG",1,"GardePro","A3S",47.40533194,"4/3/24","22:00:48",6.4,0.157615741,"2024-04-03 22:00:48",0,342990,1026413,5.76307719008528
"Last","CAMERA 1","Syncerus caffer","DSCF0299.JPG",1,"GardePro","A3S",47.40533194,"4/3/24","22:00:48",6.4,0.157615741,"2024-04-03 22:00:48",0,342990,1026413,5.76307719008528
"Last","CAMERA 1","Syncerus caffer","DSCF0301.JPG",2,"GardePro","A3S",47.40533194,"4/3/24","22:02:39",6.4,0.157615741,"2024-04-03 22:02:39",111,342990,1026413,5.77114933787575
"Last","CAMERA 1","Syncerus caffer","DSCF0302.JPG",2,"GardePro","A3S",47.40533194,"4/3/24","22:02:39",6.4,0.157615741,"2024-04-03 22:02:39",0,342990,1026413,5.77114933787575
"Last","CAMERA 1","Syncerus caffer","DSCF0303.JPG",2,"GardePro","A3S",47.40533194,"4/3/24","22:02:39",6.4,0.157615741,"2024-04-03 22:02:39",0,342990,1026413,5.77114933787575
"Last","CAMERA 1","Mellivora capensis","DSCF0305.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","4:46:47",6.4,0.157615741,"2024-04-04 4:46:47",24248,342990,1026413,1.25132835162777
"Last","CAMERA 1","Mellivora capensis","DSCF0306.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","4:46:47",6.4,0.157615741,"2024-04-04 4:46:47",0,342990,1026413,1.25132835162777
"Last","CAMERA 1","Mellivora capensis","DSCF0307.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","4:46:47",6.4,0.157615741,"2024-04-04 4:46:47",0,342990,1026413,1.25132835162777
"Last","CAMERA 10","Syncerus caffer","DSCF0001 (2).JPG",1,"GardePro","A3S",47.40533194,"4/4/24","6:02:10",6.4,0.157615741,"2024-04-04 6:02:10",108074,343014,1026380,1.58025019357653
"Last","CAMERA 10","Syncerus caffer","DSCF0002 (2).JPG",1,"GardePro","A3S",47.40533194,"4/4/24","6:02:10",6.4,0.157615741,"2024-04-04 6:02:10",0,343014,1026380,1.58025019357653
"Last","CAMERA 10","Syncerus caffer","DSCF0003 (2).JPG",1,"GardePro","A3S",47.40533194,"4/4/24","6:02:10",6.4,0.157615741,"2024-04-04 6:02:10",0,343014,1026380,1.58025019357653
"Last","CAMERA 10","Syncerus caffer","DSCF0005 (3).JPG",1,"GardePro","A3S",47.40533194,"4/4/24","6:02:35",6.4,0.157615741,"2024-04-04 6:02:35",25,343014,1026380,1.58206824488069
"Last","CAMERA 10","Syncerus caffer","DSCF0006 (3).JPG",1,"GardePro","A3S",47.40533194,"4/4/24","6:02:35",6.4,0.157615741,"2024-04-04 6:02:35",0,343014,1026380,1.58206824488069
"Last","CAMERA 10","Syncerus caffer","DSCF0007 (3).JPG",1,"GardePro","A3S",47.40533194,"4/4/24","6:02:35",6.4,0.157615741,"2024-04-04 6:02:35",0,343014,1026380,1.58206824488069
"Last","CAMERA 10","Syncerus caffer","DSCF0009 (3).JPG",1,"GardePro","A3S",47.40533194,"4/4/24","6:03:27",6.4,0.157615741,"2024-04-04 6:03:27",52,343014,1026380,1.58584979159335
"Last","CAMERA 10","Syncerus caffer","DSCF0010 (3).JPG",1,"GardePro","A3S",47.40533194,"4/4/24","6:03:27",6.4,0.157615741,"2024-04-04 6:03:27",0,343014,1026380,1.58584979159335
"Last","CAMERA 10","Syncerus caffer","DSCF0011 (3).JPG",1,"GardePro","A3S",47.40533194,"4/4/24","6:03:27",6.4,0.157615741,"2024-04-04 6:03:27",0,343014,1026380,1.58584979159335
"Last","CAMERA 10","Syncerus caffer","DSCF0013 (3).JPG",1,"GardePro","A3S",47.40533194,"4/4/24","6:03:41",6.4,0.157615741,"2024-04-04 6:03:41",14,343014,1026380,1.58686790032368
"Last","CAMERA 10","Syncerus caffer","DSCF0014 (3).JPG",1,"GardePro","A3S",47.40533194,"4/4/24","6:03:41",6.4,0.157615741,"2024-04-04 6:03:41",0,343014,1026380,1.58686790032368
"Last","CAMERA 10","Syncerus caffer","DSCF0015 (3).JPG",1,"GardePro","A3S",47.40533194,"4/4/24","6:03:42",6.4,0.157615741,"2024-04-04 6:03:42",1,343014,1026380,1.58694062237584
"Last","CAMERA 10","Syncerus caffer","DSCF0017 (3).JPG",2,"GardePro","A3S",47.40533194,"4/4/24","6:03:56",6.4,0.157615741,"2024-04-04 6:03:56",14,343014,1026380,1.58795873110617
"Last","CAMERA 10","Syncerus caffer","DSCF0018 (3).JPG",2,"GardePro","A3S",47.40533194,"4/4/24","6:03:56",6.4,0.157615741,"2024-04-04 6:03:56",0,343014,1026380,1.58795873110617
"Last","CAMERA 10","Syncerus caffer","DSCF0019.JPG",2,"GardePro","A3S",47.40533194,"4/4/24","6:03:57",6.4,0.157615741,"2024-04-04 6:03:57",1,343014,1026380,1.58803145315834
"Last","CAMERA 10","Syncerus caffer","DSCF0019 (3).JPG",2,"GardePro","A3S",47.40533194,"4/4/24","6:03:57",6.4,0.157615741,"2024-04-04 6:03:57",0,343014,1026380,1.58803145315834
"Last","CAMERA 10","Syncerus caffer","DSCF0021.JPG",2,"GardePro","A3S",47.40533194,"4/4/24","6:04:10",6.4,0.157615741,"2024-04-04 6:04:10",13,343014,1026380,1.5889768398365
"Last","CAMERA 10","Syncerus caffer","DSCF0022.JPG",2,"GardePro","A3S",47.40533194,"4/4/24","6:04:10",6.4,0.157615741,"2024-04-04 6:04:10",0,343014,1026380,1.5889768398365
"Last","CAMERA 10","Syncerus caffer","DSCF0021 (3).JPG",2,"GardePro","A3S",47.40533194,"4/4/24","6:04:10",6.4,0.157615741,"2024-04-04 6:04:10",0,343014,1026380,1.5889768398365
"Last","CAMERA 10","Syncerus caffer","DSCF0022 (3).JPG",2,"GardePro","A3S",47.40533194,"4/4/24","6:04:10",6.4,0.157615741,"2024-04-04 6:04:10",0,343014,1026380,1.5889768398365
"Last","CAMERA 10","Syncerus caffer","DSCF0023.JPG",2,"GardePro","A3S",47.40533194,"4/4/24","6:04:11",6.4,0.157615741,"2024-04-04 6:04:11",1,343014,1026380,1.58904956188867
"Last","CAMERA 10","Syncerus caffer","DSCF0023 (3).JPG",2,"GardePro","A3S",47.40533194,"4/4/24","6:04:11",6.4,0.157615741,"2024-04-04 6:04:11",0,343014,1026380,1.58904956188867
"Last","CAMERA 10","Syncerus caffer","DSCF0025.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","6:04:25",6.4,0.157615741,"2024-04-04 6:04:25",14,343014,1026380,1.590067670619
"Last","CAMERA 10","Syncerus caffer","DSCF0025 (3).JPG",1,"GardePro","A3S",47.40533194,"4/4/24","6:04:25",6.4,0.157615741,"2024-04-04 6:04:25",0,343014,1026380,1.590067670619
"Last","CAMERA 1","Erythrocebus patas","DSCF0309.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:48:57",6.4,0.157615741,"2024-04-04 13:48:57",32530,342990,1026413,3.61697670860175
"Last","CAMERA 1","Erythrocebus patas","DSCF0310.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:48:57",6.4,0.157615741,"2024-04-04 13:48:57",0,342990,1026413,3.61697670860175
"Last","CAMERA 1","Erythrocebus patas","DSCF0311.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:48:58",6.4,0.157615741,"2024-04-04 13:48:58",1,342990,1026413,3.61704943065392
"Last","CAMERA 1","Erythrocebus patas","DSCF0313.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:49:12",6.4,0.157615741,"2024-04-04 13:49:12",14,342990,1026413,3.61806753938424
"Last","CAMERA 1","Erythrocebus patas","DSCF0314.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:49:12",6.4,0.157615741,"2024-04-04 13:49:12",0,342990,1026413,3.61806753938424
"Last","CAMERA 1","Erythrocebus patas","DSCF0315.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:49:13",6.4,0.157615741,"2024-04-04 13:49:13",1,342990,1026413,3.61814026143641
"Last","CAMERA 5","Erythrocebus patas","DSCF0109.JPG",3,"GardePro","A3S",47.40533194,"4/4/24","13:50:01",6.4,0.157615741,"2024-04-04 13:50:01",205119,342968,1026415,3.6216309199404
"Last","CAMERA 5","Erythrocebus patas","DSCF0110.JPG",3,"GardePro","A3S",47.40533194,"4/4/24","13:50:02",6.4,0.157615741,"2024-04-04 13:50:02",1,342968,1026415,3.62170364199257
"Last","CAMERA 5","Erythrocebus patas","DSCF0111.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:50:02",6.4,0.157615741,"2024-04-04 13:50:02",0,342968,1026415,3.62170364199257
"Last","CAMERA 1","Erythrocebus patas","DSCF0321.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:51:19",6.4,0.157615741,"2024-04-04 13:51:19",53,342990,1026413,3.62730324000938
"Last","CAMERA 1","Erythrocebus patas","DSCF0322.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:51:19",6.4,0.157615741,"2024-04-04 13:51:19",0,342990,1026413,3.62730324000938
"Last","CAMERA 1","Erythrocebus patas","DSCF0323.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:51:20",6.4,0.157615741,"2024-04-04 13:51:20",1,342990,1026413,3.62737596206155
"Last","CAMERA 1","Erythrocebus patas","DSCF0325.JPG",2,"GardePro","A3S",47.40533194,"4/4/24","13:51:41",6.4,0.157615741,"2024-04-04 13:51:41",21,342990,1026413,3.62890312515704
"Last","CAMERA 1","Erythrocebus patas","DSCF0329.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:51:57",6.4,0.157615741,"2024-04-04 13:51:57",15,342990,1026413,3.63006667799171
"Last","CAMERA 1","Erythrocebus patas","DSCF0330.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:51:57",6.4,0.157615741,"2024-04-04 13:51:57",0,342990,1026413,3.63006667799171
"Last","CAMERA 1","Erythrocebus patas","DSCF0331.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:51:58",6.4,0.157615741,"2024-04-04 13:51:58",1,342990,1026413,3.63013940004387
"Last","CAMERA 1","Erythrocebus patas","DSCF0333.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:53:01",6.4,0.157615741,"2024-04-04 13:53:01",63,342990,1026413,3.63472088933036
"Last","CAMERA 1","Erythrocebus patas","DSCF0335.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:53:02",6.4,0.157615741,"2024-04-04 13:53:02",1,342990,1026413,3.63479361138252
"Last","CAMERA 5","Erythrocebus patas","DSCF0113.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:54:40",6.4,0.157615741,"2024-04-04 13:54:40",278,342968,1026415,3.64192037249483
"Last","CAMERA 5","Erythrocebus patas","DSCF0114.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:54:41",6.4,0.157615741,"2024-04-04 13:54:41",1,342968,1026415,3.641993094547
"Last","CAMERA 5","Erythrocebus patas","DSCF0115.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:54:41",6.4,0.157615741,"2024-04-04 13:54:41",0,342968,1026415,3.641993094547
"Last","CAMERA 5","Erythrocebus patas","DSCF0117.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:55:24",6.4,0.157615741,"2024-04-04 13:55:24",43,342968,1026415,3.64512014279016
"Last","CAMERA 5","Erythrocebus patas","DSCF0118.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:55:25",6.4,0.157615741,"2024-04-04 13:55:25",1,342968,1026415,3.64519286484232
"Last","CAMERA 1","Erythrocebus patas","DSCF0341.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:56:33",6.4,0.157615741,"2024-04-04 13:56:33",142,342990,1026413,3.65013796438964
"Last","CAMERA 1","Erythrocebus patas","DSCF0342.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:56:33",6.4,0.157615741,"2024-04-04 13:56:33",0,342990,1026413,3.65013796438964
"Last","CAMERA 1","Erythrocebus patas","DSCF0345.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:57:38",6.4,0.157615741,"2024-04-04 13:57:38",64,342990,1026413,3.65486489778046
"Last","CAMERA 1","Erythrocebus patas","DSCF0346.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","13:57:38",6.4,0.157615741,"2024-04-04 13:57:38",0,342990,1026413,3.65486489778046
"Last","CAMERA 1","Erythrocebus patas","DSCF0349.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","14:05:00",6.4,0.157615741,"2024-04-04 14:05:00",441,342990,1026413,3.68700804483802
"Last","CAMERA 5","Erythrocebus patas","DSCF0121.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","15:29:36",6.4,0.157615741,"2024-04-04 15:29:36",5650,342968,1026415,4.05614518163482
"Last","CAMERA 5","Erythrocebus patas","DSCF0122.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","15:29:37",6.4,0.157615741,"2024-04-04 15:29:37",1,342968,1026415,4.05621790368699
"Last","CAMERA 5","Erythrocebus patas","DSCF0123.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","15:29:37",6.4,0.157615741,"2024-04-04 15:29:37",0,342968,1026415,4.05621790368699
"Last","CAMERA 5","Erythrocebus patas","DSCF0125.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","16:37:13",6.4,0.157615741,"2024-04-04 16:37:13",4056,342968,1026415,4.35117854727403
"Last","CAMERA 5","Erythrocebus patas","DSCF0126.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","16:37:14",6.4,0.157615741,"2024-04-04 16:37:14",1,342968,1026415,4.3512512693262
"Last","CAMERA 5","Erythrocebus patas","DSCF0127.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","16:37:14",6.4,0.157615741,"2024-04-04 16:37:14",0,342968,1026415,4.3512512693262
"Last","CAMERA 5","Erythrocebus patas","DSCF0129.JPG",2,"GardePro","A3S",47.40533194,"4/4/24","16:55:09",6.4,0.157615741,"2024-04-04 16:55:09",1075,342968,1026415,4.42942747540511
"Last","CAMERA 5","Erythrocebus patas","DSCF0130.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","16:55:10",6.4,0.157615741,"2024-04-04 16:55:10",1,342968,1026415,4.42950019745728
"Last","CAMERA 5","Erythrocebus patas","DSCF0131.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","16:55:10",6.4,0.157615741,"2024-04-04 16:55:10",0,342968,1026415,4.42950019745728
"Last","CAMERA 5","Erythrocebus patas","DSCF0133.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","17:16:18",6.4,0.157615741,"2024-04-04 17:16:18",1268,342968,1026415,4.52171175960431
"Last","CAMERA 5","Erythrocebus patas","DSCF0134.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","17:16:18",6.4,0.157615741,"2024-04-04 17:16:18",0,342968,1026415,4.52171175960431
"Last","CAMERA 5","Erythrocebus patas","DSCF0137.JPG",3,"GardePro","A3S",47.40533194,"4/4/24","17:20:12",6.4,0.157615741,"2024-04-04 17:20:12",233,342968,1026415,4.53872871981125
"Last","CAMERA 5","Erythrocebus patas","DSCF0138.JPG",3,"GardePro","A3S",47.40533194,"4/4/24","17:20:12",6.4,0.157615741,"2024-04-04 17:20:12",0,342968,1026415,4.53872871981125
"Last","CAMERA 5","Erythrocebus patas","DSCF0139.JPG",3,"GardePro","A3S",47.40533194,"4/4/24","17:20:13",6.4,0.157615741,"2024-04-04 17:20:13",1,342968,1026415,4.53880144186342
"Last","CAMERA 5","Erythrocebus patas","DSCF0145.JPG",2,"GardePro","A3S",47.40533194,"4/4/24","17:32:11",6.4,0.157615741,"2024-04-04 17:32:11",699,342968,1026415,4.59101587531892
"Last","CAMERA 5","Erythrocebus patas","DSCF0146.JPG",2,"GardePro","A3S",47.40533194,"4/4/24","17:32:11",6.4,0.157615741,"2024-04-04 17:32:11",0,342968,1026415,4.59101587531892
"Last","CAMERA 5","Erythrocebus patas","DSCF0147.JPG",2,"GardePro","A3S",47.40533194,"4/4/24","17:32:12",6.4,0.157615741,"2024-04-04 17:32:12",1,342968,1026415,4.59108859737108
"Last","CAMERA 11","Tragelaphus scriptus","DSCF0006.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","21:58:33",6.4,0.157615741,"2024-04-04 21:58:33",0,342992,1026329,5.75325971304281
"Last","CAMERA 11","Tragelaphus scriptus","DSCF0007.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","21:58:33",6.4,0.157615741,"2024-04-04 21:58:33",0,342992,1026329,5.75325971304281
"Last","CAMERA 11","Tragelaphus scriptus","DSCF0008.JPG",1,"GardePro","A3S",47.40533194,"4/4/24","21:58:33",6.4,0.157615741,"2024-04-04 21:58:33",0,342992,1026329,5.75325971304281
"Last","CAMERA 4","Tragelaphus scriptus","DSCF0017.JPG",1,"GardePro","A3S",47.40533194,"4/5/24","0:09:45",6.4,0.157615741,"2024-04-05 0:09:45",225151,342967,1026358,0.0425424005173618
"Last","CAMERA 4","Tragelaphus scriptus","DSCF0018.JPG",1,"GardePro","A3S",47.40533194,"4/5/24","0:09:45",6.4,0.157615741,"2024-04-05 0:09:45",0,342967,1026358,0.0425424005173618
"Last","CAMERA 4","Tragelaphus scriptus","DSCF0019.JPG",1,"GardePro","A3S",47.40533194,"4/5/24","0:09:46",6.4,0.157615741,"2024-04-05 0:09:46",1,342967,1026358,0.0426151225695282
"Last","CAMERA 4","Tragelaphus scriptus","DSCF0021.JPG",1,"GardePro","A3S",47.40533194,"4/5/24","0:12:51",6.4,0.157615741,"2024-04-05 0:12:51",185,342967,1026358,0.0560687022203178
"Last","CAMERA 4","Tragelaphus scriptus","DSCF0022.JPG",1,"GardePro","A3S",47.40533194,"4/5/24","0:12:51",6.4,0.157615741,"2024-04-05 0:12:51",0,342967,1026358,0.0560687022203178
"Last","CAMERA 4","Tragelaphus scriptus","DSCF0023.JPG",1,"GardePro","A3S",47.40533194,"4/5/24","0:12:51",6.4,0.157615741,"2024-04-05 0:12:51",0,342967,1026358,0.0560687022203178
"Last","CAMERA 4","Tragelaphus scriptus","DSCF0025.JPG",1,"GardePro","A3S",47.40533194,"4/5/24","0:14:29",6.4,0.157615741,"2024-04-05 0:14:29",98,342967,1026358,0.063195463332628
"Last","CAMERA 4","Tragelaphus scriptus","DSCF0026.JPG",1,"GardePro","A3S",47.40533194,"4/5/24","0:14:29",6.4,0.157615741,"2024-04-05 0:14:29",0,342967,1026358,0.063195463332628
"Last","CAMERA 4","Tragelaphus scriptus","DSCF0027.JPG",1,"GardePro","A3S",47.40533194,"4/5/24","0:14:29",6.4,0.157615741,"2024-04-05 0:14:29",0,342967,1026358,0.063195463332628
"Last","CAMERA 1","Canis adustus","DSCF0353.JPG",1,"GardePro","A3S",47.40533194,"4/5/24","4:42:25",6.4,0.157615741,"2024-04-05 4:42:25",52645,342990,1026413,1.23227517396016
"Last","CAMERA 1","Canis adustus","DSCF0354.JPG",1,"GardePro","A3S",47.40533194,"4/5/24","4:42:25",6.4,0.157615741,"2024-04-05 4:42:25",0,342990,1026413,1.23227517396016
